ID,force,song1,song2,song3,song4,song5,song6,song7,song8,song9,song10,song11,song12,song13,song14,song15,song16,song17,song18,song19,song20,song21,song22,song23,song24,song25,song26,song27,song28,song29,song30,song31,song32,song33,song34,song35,song36,song37,song38,song39,song40,song41,song42,song43,song44,song45,song46,song47,song48,song49,song50,song51,song52,song53,song54,song55,song56,song57,song58,song59,song60,song61,song62,song63,song64,song65,song66,song67,song68,song69,song70,song71,song72,song73,song74,song75,song76,song77,song78,song79,song80,song81,song82,song83,song84,song85,song86,song87,song88,song89,song90,song91,song92,song93,song94,song95,song96,song97,song98,song99,song100
SV-3135-9888,20.072,9821288,9727649,9833101,9677114,9321065,9772813,9828317,9889314,9906375,9716009,9242368,9827732,9740740,9913452,9608194,9942174,9902671,9913059,9783204,9904389,9906707,9886679,9915773,9872374,9902518,9817737,9838109,9902300,9875608,9631533,9697188,9906578,9901230,9842975,9733514,9880952,9573085,9811214,9788281,9832159,9578256,9852034,9902373,9870718,9777940,9769797,9736954,9903640,9916949,9955888,9929472,9873932,9920191,9764347,9787549,9911376,9963429,9739010,9680924,9578829,9910569,9910093,9813418,9921043,9665938,9906407,9203426,9668483,9630294,9829157,9769722,9827872,9888597,9841628,9908752,9916454,9862012,9663708,9801557,9835187,9737082,9512475,9452166,9684177,9751028,9872693,9877438,9729784,9194417,9809773,9744663,9671897,9799398,9606953,9778719,9764472,9877777,9845324,9857056,9763539
SV-2713-3512,20.11,9772191,9432759,9906119,9830542,9600253,9847939,9868827,9802043,9861792,9711788,9632352,9742662,9748764,9896142,9717581,9888203,9917938,9870967,9905268,9906562,9878971,9914431,9900459,9848380,9886271,9797068,9827927,9908603,9908058,9725792,9825162,9931478,9877838,9885948,9765130,9911133,9805104,9861682,9901526,9888106,9745516,9899301,9869831,9927803,9853587,9831372,9897348,9845824,9908474,9908878,9909057,9869865,9918196,9715792,9881422,9919620,9941080,9880298,9803380,9895639,9936585,9908685,9902739,9909028,9820480,9948295,9503211,9804722,9813352,9840546,9697035,9813355,9846002,9786255,9907063,9923725,9914772,9848201,9799035,9911413,9764517,9922849,9730171,9807692,9858024,9857933,9904952,9837464,9532321,9764397,9884889,9567284,9937311,9848828,9750470,9852440,9908888,9904414,9885645,9885583
SV-7376-8555,20.227,9901806,9745411,9935674,9818731,9780033,9712230,9812885,9936143,9906375,9487042,9927690,9771929,9930761,9669848,9897841,9923664,9933407,9938384,9954367,9959657,9935245,9923430,9970920,9912672,9900413,9877186,9766782,9889129,9723650,9920692,9945504,9580634,9904958,0,9906103,9828306,9891588,9539635,9604227,9196344,9909576,9898545,9904298,9907271,9686924,9923011,9777301,9947457,9962505,9923904,9918666,9738627,9875242,9713438,9925803,9943112,9774332,9734391,9927320,9913821,9812014,9686383,9924476,9867311,9922606,9259100,9736603,9694903,0,9678038,9881791,9767365,9939668,9901993,9945513,9906655,9539934,9853486,9610630,9682213,9632052,9679487,9808641,0,9734198,9757489,9488465,9429327,0,9585698,9597777,9836635,9656936,9696796,9613347,9665576,9759514,9784925,9727877,9210059
SV-6248-4961,20.109,9911626,9911190,9847009,9813066,9930203,9831503,9706790,9908471,9913062,9802981,9783057,9914929,9791423,9859050,9826968,9926754,9923664,9927857,9910999,9921773,9911749,9900555,9931087,9909531,9882209,9682450,9834387,9752600,9872904,9749357,9823359,9926041,9726360,9826446,9680819,9828973,9779582,9861682,9463318,9660174,9838331,9917796,9934915,9922766,9511957,9808471,9809666,9685224,9927118,9902955,9938752,9855632,9690742,9897421,9710968,9911376,9914668,9782182,9765436,9877003,9939837,9767061,9813418,9910744,9870433,9946004,9747323,9822888,9764895,9662870,9646055,9686851,9777195,9806435,9907063,9909189,9823457,9768799,9727373,9758961,9908550,9747209,9826928,9826454,9742798,9752767,9788614,9607703,9766800,9361300,9828154,9531782,9826666,9530761,9804393,9662471,9604519,9849881,9910079,0
SV-7284-4618,20.183,9868421,9834221,9866133,9852719,9655245,9844755,9814814,9829714,9828354,9707135,9702134,9910676,9916179,9910979,9783214,9892058,9919847,9901960,9897307,9947848,9884014,9882053,9903011,9954765,9904549,9838406,9834387,9837693,9878312,9622964,9817952,9929933,9813795,9847107,9650707,9877598,9923433,9895327,9793205,9844591,9798500,9907521,9823889,9914372,9616886,9887661,9704875,9955032,9908474,9918394,9909057,9898332,9884277,9923759,9866600,9907254,9918732,9786106,9765436,9867685,9905691,9856967,9863040,9921043,9854823,9892008,9672376,9804722,9386216,9813211,9754797,9829946,9826343,9819004,9885096,9905557,9900568,9871555,9820103,9843428,9901691,9845699,9896429,9860850,9833333,9749077,9687343,9823242,9515181,9647469,9826287,0,9809428,9281934,9689265,9892167,9813333,9878345,9867589,9635774
SV-3879-2229,20.125,9935192,9840142,9900904,9916918,9913282,9884513,9915123,9861643,9901917,9858004,9574724,9912803,9908382,9859050,9705648,9926754,9917938,9907510,9922409,9913081,9904185,9893617,9931087,9922455,9906580,9907929,9873464,9749448,9756625,9740788,9835976,9902685,9721502,9904958,9859981,9911133,9914153,9803738,9660265,9807293,9791471,9909576,9835375,9944593,9587603,9902394,9792557,9877944,9920338,9913983,9912769,9898332,9872306,9841973,9673913,9938169,9916700,9835164,9858571,9901229,9951219,9885574,9865025,9909028,9890727,9915406,9558886,9684377,9569274,9626423,9678556,9908256,9889391,9967894,9916454,9874188,9675385,9801557,9557066,9675354,9740643,9935949,9760787,9734567,9693726,9832416,9857781,9813907,9722513,9698618,9548264,9791875,9470899,9658662,9754540,9648888,9862704,9714113,9603356,9766949
SV-7865-7579,20.201,9840926,9884547,9843532,9813066,9790609,9831503,9797453,9893571,9859563,9808306,9793388,9936197,9830409,9903560,9809069,9915188,9896946,9887162,9883614,9923845,9861321,9872802,9895610,9927302,9945166,9862833,9880908,9847147,9867495,9612253,9825162,9902685,9870466,9894628,9911171,9916163,9900232,9890239,9800590,9821798,9831302,9907521,9837289,9895903,9816983,9865561,9816082,9826552,9925399,9960299,9959168,9928832,9906225,9880787,9734785,9917559,9912637,9797880,9882718,9913522,9892682,9848794,9861055,9943357,9906337,9895608,9672376,9784287,9623115,9845102,9752665,9881791,9895150,9821518,9922271,9887395,9864042,9859878,9859050,9853728,9903978,9875246,9916871,9898373,9890946,9800738,9579789,9588638,9767685,9714693,9859578,9452003,9804613,9927639,9897777,9881821,9908215,9746376,9895833,9915279
SV-5575-8752,20.182,9809505,9706927,9895688,9773413,9631979,9814464,9828317,9921243,9930896,9740859,9672865,9904296,9830409,9918397,9763325,9924826,9937022,9907510,9915563,9915254,9931921,9902867,9918325,9903069,9870024,9864712,9912541,9801449,9883720,9584404,9852198,9904632,9872085,9861570,9826859,9904426,9726218,9852336,9746430,9863240,9725866,9905466,9846860,9890866,9785261,9837937,9837467,9873661,9935593,9942655,9912769,9912566,9904229,9862766,9755434,9942291,9910605,9821428,9886167,9854640,9902439,9879444,9849146,9909028,9716403,9893808,9743040,9850136,9736180,9776765,9799573,9817503,9950851,9834087,9929030,9925535,9896509,9654367,9827522,9835187,9906264,9865397,9865085,9901500,9740740,9867158,9829914,9924827,9510284,9832460,9817915,9840703,9924774,9493575,9821092,9887911,9804444,9899200,9839000,9822654
SV-5222-1113,20.245,9854673,9893428,9956536,9835725,9769458,9820143,9853395,9955300,9928666,9799432,0,9929817,9894736,9948071,9691726,9878565,9948473,9916759,9933820,9910908,9939485,9914431,9905564,9969305,9918765,9875986,9884629,9902300,9921579,9665809,9709805,9927987,9849417,9842975,9655224,9899396,9726218,9809345,9849827,9830087,9864104,9926017,9885145,9895903,9875549,9810313,9846022,9916488,9952542,9933833,9840386,9845465,9904229,9769891,9767786,9598103,9949207,9793956,9882718,9906820,9900813,9903964,9904724,9926192,9733062,9942404,9830835,9725249,9737975,9917995,9891257,9703442,9787024,9901960,9915511,9940065,9864042,9757122,9736646,9890811,9654778,9740643,9807849,9885866,9716049,9741697,9902451,9912637,9644955,9774869,9742570,9501003,9512471,9924670,9729001,9844444,9880083,9867589,9856979,9544491
SV-4430-4848,20.174,9748625,9772054,9867872,9826283,9887901,9869367,9845679,9887186,9855104,9904153,9822658,9921310,9912280,9821958,9751392,9901696,9937022,9881613,9908717,9945675,9921835,9886679,9892802,9928917,9928919,9860954,9799032,9793570,9810708,9745072,9817952,9904632,9826748,9853305,9787714,9872568,9907192,9798130,9807976,9786572,9819587,9872585,9831546,9917730,9773060,9904235,9713430,9822269,9928813,9900749,9920193,9816998,9916201,9769891,9743083,9915498,9900446,9797880,9813728,9878866,9921951,9865140,9861055,9926192,9832969,9929805,9578158,9795640,9770279,9845102,9750533,9800912,9859108,9881850,9962825,9851071,9857954,9817842,9758902,9829007,9807956,9857189,9806486,9906191,9804526,9756457,9769884,9752133,9576395,0,9786521,9643366,9824473,9614512,9792843,9882236,9840000,9874869,9819440,9801678
SV-4139-6061,20.152,9858601,9908229,9878303,9888595,9562182,9710336,9837962,9912728,9959875,9675186,9705578,9900042,9754385,9923343,9447096,9919043,9927480,9950055,9947512,9919600,9901664,9900555,9928534,9911147,9914703,9894776,9743208,9902300,9943212,9822193,9798125,9904632,9881800,9894628,9768142,9912810,9719257,9790654,9487936,9705760,9735238,9936292,9900459,9964741,9468033,9674033,9762617,9822269,9961016,9922805,9920193,9904432,9764565,9868311,9827075,9923742,9916700,9801805,9556743,9672008,9900813,9908050,9829297,9902162,9520761,9906407,9702355,9779745,9822325,9824601,9682302,9805060,9675622,9808949,9908752,9892844,9766639,9612330,9732937,9765142,9604481,9865397,9771054,9857723,9771604,9789667,9707353,9709467,9400097,9761406,9638611,9578736,9701436,9692111,9755555,9741049,9759253,9797864,9742231,9914261
SV-7129-1787,20.19,9778083,9609236,9904381,9756419,9585448,9784172,9837962,9951042,9906375,9724884,9616046,9951084,9752436,9935707,9703659,9926754,9938931,9913059,9817434,9919600,9921835,9886679,9918325,9925686,9908610,9789552,9916263,9744721,9910762,9704370,9920692,9891008,9807318,9927685,9808792,9788732,9772621,9828037,9583948,9755491,9772727,9905466,9779862,9691067,9763299,9749539,9687767,9770877,9927118,9931627,9920193,9906466,9924181,9814250,9703557,9940230,9890288,9764521,9777509,9854640,9907317,9789538,9797538,9958805,9722135,9902807,9537473,9645776,9542354,9888382,9686567,9800912,9839449,9824032,9922271,9883763,9766639,9654367,9671735,9859909,9764517,9819435,9892341,9834271,9808641,9811808,9749874,9758228,9591087,9760907,9602344,9662387,9799398,9285714,9757532,9825482,9831111,9848800,9834486,9813119
SV-2412-4968,20.17,9864493,9928952,9933936,9869712,9769458,9835289,9890046,9902085,9897458,9776357,9800275,9923436,9824561,9910979,9771280,9907478,9950381,9894561,9906435,9906562,9889056,9886679,9913221,9927302,9926888,9832769,9858578,9795146,9764737,9359468,9879235,9947450,9812176,9834710,9706413,9889336,9897911,9880373,9803052,9753418,9669634,9907521,9821975,9889187,9841386,9793738,9790419,9811563,9950847,9905161,9905345,9898332,9918196,9886332,9728260,9919620,9926859,9705651,9817178,9886321,9900813,9891704,9851131,9921043,9851701,9897408,9674518,9732061,9705671,9790432,9801705,9840315,9908256,9894419,9935789,9920087,9866071,9771134,9929525,9892871,9775948,9844057,9933224,9870231,9845679,9767527,9725826,9331906,9899699,9535147,9733992,9889330,9713333,9859228,9772795,9826468,9872881,9922711,9935173,9721783
SV-7563-2018,20.124,9846818,9751332,9913073,9856495,9771573,9782279,9760802,9912728,9893000,9728434,9527399,9963845,9789473,9910979,9822991,9911333,9923664,9926008,9929256,9900043,9886535,9863552,9859622,9906960,9937043,9797068,9851135,9788843,9748512,9678663,9895457,9918256,9813795,9853305,9703402,9936284,9874709,9900934,9647956,9871529,9746954,9905466,9829632,9905977,9824304,9854511,9668520,9738758,9932203,9931627,9905345,9890199,9920191,9883559,9520750,9901071,9880130,9758634,9820627,9923592,9826016,9901920,9763795,9888431,9900093,9911807,9826552,9722979,9705671,9601366,9603411,9817503,9669069,9748617,9918891,9916454,9839691,9810836,9846068,9824886,9789666,9755416,9903243,9727954,9773662,9769372,0,9593535,9703315,9796986,9807417,9902206,9504913,9689265,9809875,9906666,9878345,9754739,9643401,9823446
SV-1171-8518,20.165,9784448,9191829,9951321,9803625,9617174,9740628,9864969,9944657,9908604,9916577,0,9919183,9736842,9893669,9632060,9897841,9938931,9885312,9958922,9950021,9952092,9817298,9895354,9956381,0,9860954,9908820,9873936,9937804,9667952,9913482,9951342,9878562,9871900,9937961,9584686,9685981,9677498,9904682,9786785,9932182,9843032,9890866,9851146,9825046,9860992,9929336,9950847,9865460,9910913,9949166,9944134,9343685,9787549,9847485,9939049,9772370,9832700,9826686,9839024,9891704,9859071,9996567,9773649,9928005,9518201,9859218,9825915,9920273,9818763,9850684,9934469,9906988,0,9887395,9896509,9790430,9857849,9917695,9839133,9897792,9923389,9901234,9839483,9787393,9918732,9542115,9773123,9870238,9800285,9882146,9557823,9955273,9897462,9631960,9849929,9947720,0,9912028,9180473
SV-5888-8158,20.033,9808622,9896388,9843532,9862160,9265360,9810677,9839891,9861643,9899687,9813631,9573372,9906422,9840155,9923343,9550517,9913261,9902671,9907510,9917845,9904389,9881492,9932932,9831546,9912762,9926888,9815858,9839970,9774661,9821525,9702227,9821557,9910471,9844559,9824380,9647597,9850771,9665893,9539396,9593718,9757563,9732895,9870530,9864088,9813633,9834065,9782688,9730538,9826552,9923728,9902955,9914625,9873932,9890263,9610313,9582509,9855729,9918732,9750784,9533008,9927320,9900813,9818144,9819372,9909028,9845457,9843412,9676659,9772933,9804379,9858769,9675906,9701368,9659239,9746103,9901993,9812931,9908685,9733769,9714630,9847548,9842416,9900517,9684177,9644032,9638376,9776056,9593781,9701436,9696327,9843927,9820000,9880083,9828468,9746376,9752824,9903388,9901714,0,0,9774472
SV-3782-4248,20.187,9854673,9407933,9918289,9839501,9615059,9831503,9766589,9908471,9830584,9778132,9743457,9938324,9820662,9915924,9819013,9920971,9931297,9922308,9872204,9889178,9904185,9900555,9913221,9899838,9953290,9845922,9897655,9806177,9891833,9560839,9866618,9892954,9885038,9805785,9703402,9865861,9795823,9829906,9650418,9801077,9756326,9884915,9800918,9781732,9809663,9808471,9848160,9824411,9923728,9953683,9927616,9932899,9918196,9868311,9767786,9942291,9918732,9882260,9818903,9910547,9900813,9805884,9861055,9939924,9803309,9872210,9496788,9834241,9659009,9829157,9754797,9821650,9918086,9869281,9908752,9907373,9859983,9855207,9907270,9894932,9913122,9883453,9901880,9907754,9794238,9828413,9817408,9892320,9517629,9835951,9803264,9548264,9859578,9557823,9825800,9906356,9855555,9859228,9933794,9849351
SV-7004-6249,20.164,9978397,9952634,9652294,9905589,9930203,9928057,9909336,9916985,9966562,9518991,0,9902169,9925925,9901088,9425218,9664610,9931297,9946355,9901871,9982616,9568835,9951433,9553343,9966074,9853777,9924840,9246371,9799873,9878312,9539417,9931506,9916309,9402525,9880165,0,9902749,9682134,9964485,9714426,9900538,0,9482120,9931087,9966420,9636408,9821362,9527373,9650963,9911864,9913983,9912769,9668564,9894253,9574438,9735671,9911376,9912637,9907770,9263539,9524785,9969105,9944830,9672489,9907312,9928192,9913606,9600363,9272291,9548974,0,9585234,0,0,9941881,9681412,0,9643592,9268404,9788246,0,0,9656378,9492619,9822411,9884889,9902206,9206349,9631002,9579673,0,0,9718111,9691848,9833860,9667569,9654325,9728670,9438091,9386964,9567369
SV-4518-0492,20.166,9833071,9798697,9897426,9801737,9906937,9823930,9907407,9891443,9899687,9802981,9705578,9912803,9908382,9876360,9711614,9924826,9929389,9901960,9936102,9906562,9891578,9900555,9915773,9933764,9902518,9877865,9825083,9810904,9859383,9708654,9819754,9904632,9867227,9876033,9855465,9899396,9916473,9854205,9800590,9801077,9831302,9930127,9846860,9902619,9809663,9882136,9781864,9845824,9927118,9911777,9920193,9902399,9914205,9883559,9740612,9882522,9900446,9744897,9787857,9901229,9902439,9877400,9874950,9907312,9854823,9917206,9419700,9811534,9746949,9858769,9712153,9815429,9882044,9821518,9939168,9854703,9857954,9808500,9885014,9903172,9842249,9804661,9925047,9903064,9808641,9752767,9832416,9794798,9764936,9730012,9524488,9781845,9433106,9733992,9913450,9848888,9902676,9858561,9809305,9906426
SV-2102-0587,20.18,9915553,9881586,9935674,9892371,9885786,9829609,9891975,9891443,9890771,9817181,9722426,9923436,9851851,9901088,9695704,9851580,9914122,9885312,9906435,9919600,9901664,9782608,9933639,9940226,9902518,9783915,9879047,9773085,9718766,9640102,9877433,9920202,9792746,9888429,9805781,9904426,9890951,9751401,9780896,9811438,9756326,9901356,9843032,9743116,9773060,9882136,9760479,9826552,9906779,9925011,9912769,9904432,9846368,9835042,9636857,9915498,9941080,9703689,9855122,9912411,9936585,9826317,9839221,9909028,9898532,9924406,9762312,9825158,9763101,9767653,9805970,9728328,9859108,9876822,9944237,9881946,9910714,9775805,9751483,9835187,9901691,9870321,9839193,9848342,9855967,9776752,9809904,9857781,9456415,9705061,9784428,9638611,9831995,9739229,9806967,9836833,9891111,9774070,9831477,9841723
SV-5355-7287,20.071,9913589,9736530,9911335,9909365,9784263,9594850,9810956,9942528,9901917,9920127,9817493,9934070,9908382,9910979,9536595,9903623,9931297,9896411,9901871,9860930,9901664,9833487,9915773,9906300,9914703,9780157,9925567,9598172,9486208,9700085,9929704,9900739,9732836,9805785,9680819,9805499,9877030,9792523,9468242,9697472,9512652,9882860,9728177,9905977,9675451,9697974,9702737,9745182,9910169,9925011,9793986,9908499,9900239,9859994,9678853,9915498,9906542,9770408,9912038,9925456,9900813,9718022,9819372,9900446,9873556,9913606,9537473,0,9427494,9717539,9579957,9910442,9894660,9744318,9663708,9723664,9835187,9915409,9724228,9892341,9854596,9687242,0,9699309,9324191,9219895,0,9393723,9686559,9679849,9843927,9731111,9836635,9628146,9803804,9583856,9893449,9774862,9667306,0
SV-5428-0016,20.186,9850746,9884547,9895688,9873489,9864636,9890193,9822530,9899957,9895229,9802981,9907024,9944704,9894736,9891196,9894590,9922898,9908396,9903810,9888178,9904389,9848714,9907493,9925982,9912762,9930950,9761367,9869743,9803025,9791779,9837189,9846791,9908524,9897992,9902892,9757603,9894366,9837587,9876635,9839980,9774140,9751640,9876695,9802833,9914372,9770619,9830570,9704875,9862955,9908474,9929422,9896065,9910532,9912210,9914056,9708498,9901071,9920763,9776295,9893066,9877003,9915447,9834491,9863040,9927909,9820480,9872210,9743040,9811534,9702081,9760820,9703624,9877644,9898427,9934640,9923960,9894660,9904626,9824848,9814540,9824886,9919981,9834208,9900517,9901500,9738683,9728782,9769884,9878098,9865328,9715532,9742570,9778887,9736710,9569160,9903483,9856696,9820000,9854014,9819440,9759725
SV-6836-4009,20.173,9907698,9683244,9836578,9701661,9923857,9907232,9799382,9827586,9864021,9834930,9612603,9906422,9884990,9898615,9673826,9911333,9912213,9920458,9913281,9947848,9884014,9863552,9854517,9915993,9906580,9776399,9787867,9858178,9886425,9865038,9900865,9912417,9800841,9904958,9409816,9850771,9935034,9887850,9867060,9645669,9498594,9841759,9825803,9911014,9748657,9810313,9828913,9361884,9855932,9900749,9916481,9924766,9746608,9905738,9698616,9872217,9867939,9786106,9770610,9824822,9900813,9478953,9872965,9905595,9847018,9884809,9263383,9784287,9707465,9681093,9784648,9823724,9692005,9612870,9901993,9871049,9758522,9726763,9916543,9120313,9807956,9801378,9900517,9853033,9711934,9754612,9817408,9906542,9889813,9834205,9763499,9184498,9588766,9633408,9693973,9713393,9664444,9808828,9467348,9799771
SV-7709-3681,20.201,9725058,9837181,9902642,9782854,9809644,9882620,9886188,9925500,9915292,9827831,0,9883028,9904483,9881305,9659904,9911333,9948473,9894561,9849383,9910908,9939485,9912118,9903011,9930533,9935012,9896655,9903237,9862905,9881016,9672236,9785508,9922148,9839702,9867768,9853959,9835680,9914153,9829906,9859675,9867384,9641518,9895191,9866003,9889187,9812103,9915285,0,9871520,9884745,9925011,9927616,9932899,9906225,9783753,9822134,9866034,9912637,9778257,9810279,9880730,9876422,9889660,9900754,9936491,9793943,9913606,9383297,9602633,9739770,9888382,9748400,9854832,9882044,9849170,9932409,9885579,9902597,9892573,9879451,9917593,9917695,9873604,9881439,9856160,0,9845018,0,9704897,9377080,9894684,0,9726930,9906356,9931111,9869655,9894673,9799771,9745762,9897443,9924717
SV-4640-2867,20.173,9909662,9902309,9921766,9905589,9851945,9784172,9859182,9910600,9888542,9850905,9542011,9917056,9766081,9925816,9542561,9907478,9917938,9907510,9901871,9902216,9906707,9865864,9918325,9915993,9918765,9847801,9761816,9613930,9875608,9856469,9729632,9935772,9904468,9863636,9578440,9909456,9867749,9777570,9721811,9751346,9510309,9903411,9890888,9907656,9677891,9635359,9835329,9886509,9911864,9922805,9870081,9904432,9902234,9826725,9713438,9901071,9920763,9742935,9905139,9647782,9934959,9910093,9817387,9890147,9818919,9906407,9334047,9759309,9639267,9703872,9784648,9819576,9662516,9808949,9903683,9878314,9886363,9843531,9827522,9818706,9689071,9650361,9818751,9793621,9814814,9824723,0,9694432,9341417,9806920,9708994,9675141,9760215,9840000,9927007,9866084,9736842,9853460,9778537,9801338
SV-4641-8064,20.028,9815396,9397705,9918289,9777190,9710236,9854221,9864969,9902085,9906375,9826056,9743457,9912803,9879142,9903560,9665871,9911333,9958015,9859415,9922409,9930465,9901664,9838112,9923430,9914378,9851746,9934235,9813918,9818783,9867495,9792202,9758471,9937718,9776554,9911157,9719963,9922870,9814385,9850467,9795667,9910899,9826616,9903411,9843032,9919408,9760858,9848987,9734816,9792291,9901694,9909572,9875649,9867832,9914205,9829498,9748023,9882522,9922795,9733124,9820627,9849049,9904065,9885574,9765780,9936491,9875117,9901007,0,9822888,9626704,9706150,9714285,9904603,9724770,9881850,9908752,9900108,9880275,9726763,9732937,9876390,9924554,9865397,9772417,9879612,9804526,9837638,9654450,9723733,9056110,9932296,9572940,9682203,9814131,9791111,9906152,9834486,9792143,9825211,9878121,9824341
SV-4645-1496,20.118,9788477,9878626,9857440,9623205,9486040,9850435,9780092,9846743,9890771,9607660,0,9902169,9732943,9910979,9671837,9922898,9923664,9905660,9947512,9908735,9929399,9725355,9800918,9885298,9930950,9829011,9750651,9661203,9527559,9318766,9693583,9900739,9698898,9865702,9689852,9810529,9700696,9749532,9468242,9622876,9348641,9907521,9766462,9902619,9736456,9567219,9670658,9785867,9901694,9900749,9892353,9902399,9906225,0,9668972,9903132,9937017,9509419,9444861,9910547,9900813,9875357,9757840,9914177,9676865,9904607,9475374,9607175,9215180,9792710,9614072,9468609,9505242,9588744,9929030,9927351,9851866,9701074,9671735,9740420,9702889,9911420,9804565,0,9590405,0,9120959,9556719,9654667,9270090,0,9232804,9719868,9710556,0,9787973,9792356,9210526,0,0
SV-4324-1310,20.143,9823252,9911190,9939151,9907477,9722927,9933737,9843750,9916985,9915292,9811856,9801997,9910676,9873294,9886251,9725536,9882420,9908396,9909359,9890460,9926119,9916792,9923681,9895354,9914378,9890333,9930477,9869743,9836117,9843158,9717223,9873828,9941611,9852655,9894628,9844926,9902749,9800464,9852336,9842442,9871529,9831302,9847924,9892802,9907656,9870668,9865561,9779726,9880085,9940677,9898544,9905345,9855632,9904229,9865539,9770256,9925803,9888256,9852825,9851672,9901229,9902439,9836534,9809448,9910744,9876678,9897408,9623126,9838782,9807968,9756264,9786780,9863127,9846002,9884364,9901993,9950962,9908685,9834189,9805267,9899052,9853680,9901510,9780594,9804565,9837448,9828413,9824912,9768386,9593535,9722513,9809543,9612458,9877131,9746787,9865819,9833995,9893333,9883559,9867589,9853165
SV-1853-1891,20.119,9950903,9911190,9900904,9297583,9809644,9890193,9843750,9885057,9904146,9838480,9350895,9917056,9801169,9903560,9387430,9911333,9902671,9900110,9922409,9932637,9899142,9912118,9903011,9930533,9896425,9836527,0,9924361,9816116,9190231,9927987,9727979,9863636,9566395,9907780,9860788,9663551,9667651,9832159,9907521,9833460,9892545,9843462,9670658,9901498,9908474,9913983,9777282,9841398,9912210,9844367,9909315,9904510,9617346,9886321,9931707,9875357,9857086,9857535,9919006,9811563,9754127,9804100,9707889,9901993,9914638,9738439,9365727,9874330,0,9812869,9257290,9757661,9135802,9815498,9819909,9786672,9260528,9746755,9736091,9734202,9686318,0,9809322,9845253,0,9240243,0,9900142,0,9762285,9656315,9074749,9739560,0,9922606,9900373,9689292,9245500,9618153
SV-4523-9894,20.204,9801649,9828300,9852225,9854607,9754653,9835289,9891975,9902085,9910833,9831380,9664256,9908549,9832358,9901088,9439140,9905551,9900763,9881613,9922409,9936983,9906707,9909805,9933639,9907915,9957351,9847801,9897655,9804601,9840454,9702227,9753064,9922148,9851036,9882231,9582956,9899396,9781902,9824299,9729197,9857024,9650890,9909576,9795176,9929482,9799902,9834254,9792557,9865096,9930508,9909572,9935040,9886132,9898244,9785140,9748023,9907254,9898415,9701726,9868920,9929183,9905691,9887617,9855101,9955372,9790821,9904607,9074946,9813805,9671572,9849658,9763326,9738697,9829619,9811463,9947617,9941881,9841720,9841195,9740356,9859909,9839963,9860472,9866448,9893683,9820987,9739852,9852426,9819179,9551909,9780104,9767685,9379457,9894684,9644746,9710451,9889330,9813333,9895724,9817935,9801678
SV-1209-9087,20.177,9662215,9928952,9902642,9422205,9915397,9806891,9880401,9919114,9919750,9929002,9820936,9938324,9927875,9901088,9913261,9938931,9861265,9917845,9908735,9914271,9757169,9933639,9933764,9902518,9845922,9884629,9640718,9161709,9824335,9736842,9912417,9726360,9865702,9542306,9900232,9807476,9517338,9917796,9747320,9852249,9704734,9668508,9726261,9370449,9894915,9916188,9907201,9906466,9906225,9901580,9691205,9921681,9916700,9797880,9908684,9910569,9825327,9933058,9893849,9875809,9792291,9745685,9529791,0,9643301,9911533,9668174,9917201,9900108,9878246,9736104,9727373,9561186,9682213,9858272,9654471,9823045,9429889,9507253,9553027,9176265,9700711,9303376,9331065,9716231,9760000,9827945,9640385,9607170,9775776,9846908,9847344,0,9790524,9667306,9142011,0,9724631,9489537,9757489
SV-5394-3316,20.157,9683817,9931912,9932197,9694108,9777918,9909125,9826388,9902085,9910833,9785232,9921310,9922027,9908506,9570405,9755204,9904580,9785423,9901871,9900043,9795763,9902867,9918325,9901453,9721770,9932356,0,9892845,9597079,9760068,9774693,9906578,9672927,0,9911133,9879350,9736448,9847365,9906755,9540768,9529387,9900459,9917730,9597364,9739093,9708779,9908474,9900749,9536005,9725498,9419393,9543942,9886363,9929925,9902478,9627282,9920325,9901920,9487892,9903879,9881361,9919006,0,9777475,9901292,9619589,9835820,9796764,9741153,9917043,9731328,9901925,9874188,9684726,9502967,9890811,9755416,9358135,9454346,9775720,9865313,9882441,9462478,9830473,0,9889669,9856386,9845346,9820000,9814042,9857056,9805491,9766949,9634363,9726056,0,9622161,9511834,0,9910536,9402827
SV-6368-9696,20.048,9925373,9718768,9834840,9790407,9826565,9774706,9845679,9861643,9944271,9886403,9634986,9923436,9756335,9906033,9767303,9909406,9925572,9900110,9865358,9902216,9881492,9861239,9749872,9924071,9916734,9797068,9839970,9713205,9826933,9697943,9837779,9867652,9828367,9876033,9733514,9825620,9914153,9755140,9625800,9780356,9594657,9907521,9821975,9905977,9697413,9749539,9707014,9809421,9915254,9909572,9920193,9900366,9884277,9904352,9713438,9905193,9900446,9752747,9768885,9800596,9917073,9715978,9827312,9917610,9856384,9899208,9614561,9800181,9763101,9674259,9616204,9699294,9944298,9826546,9901993,9871049,9790990,9656702,9938798,9831067,9741655,9757058,9839193,9904627,9681069,9684501,9622311,9685087,9725759,9617801,9713269,9800285,9711634,9278155,9750470,9848183,9813333,9772332,9732169,9744469
